cust_id,customer_gender,age_group,customer_country,referral_type,transaction_type,transaction_date,subscription_type,transaction_year,subscription_price
8717,Male,35-44,Sweden,facebook,REDUCTION,2022-10-01,BASIC,2022,53.0
8718,Other,18-24,Norway,Google Ads,INITIAL,2021-01-01,PRO,2021,75.0
8718,Other,18-24,Norway,Google Ads,UPGRADE,2021-10-01,MAX,2021,109.0
8718,Other,18-24,Norway,Google Ads,CHURN,2022-02-01,MAX,2022,119.0
8719,Male,55-65,Sweden,Organic Search,INITIAL,2020-02-01,BASIC,2020,33.0
8719,Male,55-65,Sweden,Organic Search,CHURN,2020-08-01,BASIC,2020,33.0
8720,Female,18-24,Sweden,,INITIAL,2021-08-01,PRO,2021,75.0
8720,Female,18-24,Sweden,,REDUCTION,2022-02-01,BASIC,2022,53.0
8721,Other,18-24,Finland,facebook,INITIAL,2021-07-01,BASIC,2021,43.0
8722,Other,45-54,Sweden,Organic Search,INITIAL,2022-05-01,MAX,2022,119.0
8722,Other,45-54,Sweden,Organic Search,REDUCTION,2022-10-01,PRO,2022,85.0
8723,Other,35-44,Sweden,Organic Search,INITIAL,2021-03-01,PRO,2021,75.0
8723,Other,35-44,Sweden,Organic Search,UPGRADE,2022-09-01,MAX,2022,119.0
8724,Male,18-24,Finland,,INITIAL,2022-11-01,BASIC,2022,53.0
8725,Male,25-34,Sweden,Paid Search,INITIAL,2022-01-01,PRO,2022,85.0
8725,Male,25-34,Sweden,Paid Search,REDUCTION,2022-06-01,BASIC,2022,53.0
8726,Male,45-54,Sweden,facebook,INITIAL,2022-01-01,BASIC,2022,53.0
8727,Other,35-44,Denmark,,INITIAL,2021-11-01,BASIC,2021,43.0
8727,Other,35-44,Denmark,,UPGRADE,2022-03-01,PRO,2022,85.0
8728,Female,18-24,Norway,Paid Search,INITIAL,2022-11-01,BASIC,2022,53.0
8729,Other,18-24,Denmark,facebook,INITIAL,2020-08-01,BASIC,2020,33.0
8729,Other,18-24,Denmark,facebook, ,2020-11-01,PRO,2020,65.0
8729,Other,18-24,Denmark,facebook,CHURN,2021-06-01,BASIC,2021,43.0
8729,Other,18-24,Denmark,facebook,CHURN,2021-07-01,PRO,2021,75.0
8730,Female,25-34,Finland,,INITIAL,2020-10-01,PRO,2020,65.0
8730,Female,25-34,Finland,,REDUCTION,2021-12-01,BASIC,2021,43.0
8731,Male,25-34,Finland,,INITIAL,2022-04-01,BASIC,2022,53.0
8731,Male,25-34,Finland,,UPGRADE,2022-08-01,PRO,2022,85.0
8731,Male,25-34,Finland,,CHURN,2022-08-01,BASIC,2022,53.0
8732,Male,25-34,Finland,,INITIAL,2020-08-01,PRO,2020,65.0
8732,Male,25-34,Finland,,UPGRADE,2022-03-01,MAX,2022,119.0
8732,Male,25-34,Finland,,CHURN,2020-12-01,PRO,2020,65.0
8732,Male,25-34,Finland,,CHURN,2021-06-01,PRO,2021,75.0
8733,Male,25-34,Norway,Google Ads,INITIAL,2021-04-01,PRO,2021,75.0
8733,Male,25-34,Norway,Google Ads,REDUCTION,2021-05-01,BASIC,2021,43.0
8734,Female,45-54,Norway,,INITIAL,2020-08-01,BASIC,2020,33.0
8734,Female,45-54,Norway,,UPGRADE,2021-01-01,PRO,2021,75.0
8735,Male,35-44,Sweden,TV,INITIAL,2020-07-01,BASIC,2020,33.0
8735,Male,35-44,Sweden,TV,UPGRADE,2020-12-01,MAX,2020,99.0
8735,Male,35-44,Sweden,TV,CHURN,2020-12-01,BASIC,2020,33.0
8736,Male,45-54,Sweden,Organic Search,INITIAL,2021-09-01,PRO,2021,75.0
8736,Male,45-54,Sweden,Organic Search,REDUCTION,2022-01-01,BASIC,2022,53.0
8737,Other,45-54,Norway,facebook,INITIAL,2021-03-01,MAX,2021,109.0
8737,Other,45-54,Norway,facebook,REDUCTION,2022-04-01,PRO,2022,85.0
8738,Other,18-24,Norway,facebook,INITIAL,2021-12-01,BASIC,2021,43.0
8739,Male,55-65,Finland,,INITIAL,2021-02-01,PRO,2021,75.0
8739,Male,55-65,Finland,,REDUCTION,2021-06-01,BASIC,2021,43.0
8739,Male,55-65,Finland,,CHURN,2021-10-01,BASIC,2021,43.0
8740,Other,35-44,Finland,,INITIAL,2020-06-01,PRO,2020,65.0
8740,Other,35-44,Finland,,UPGRADE,2021-10-01,MAX,2021,109.0
8740,Other,35-44,Finland,,CHURN,2022-06-01,MAX,2022,119.0
8741,Female,55-65,Denmark,Bing,INITIAL,2021-08-01,BASIC,2021,43.0
8741,Female,55-65,Denmark,Bing,CHURN,2022-06-01,BASIC,2022,53.0
8742,Male,35-44,Sweden,facebook,INITIAL,2022-06-01,PRO,2022,85.0
8742,Male,35-44,Sweden,facebook,REDUCTION,2022-09-01,BASIC,2022,53.0
8743,Female,55-65,Finland,,INITIAL,2021-03-01,BASIC,2021,43.0
8743,Female,55-65,Finland,,UPGRADE,2022-11-01,PRO,2022,85.0
8743,Female,55-65,Finland,,CHURN,2021-08-01,BASIC,2021,43.0
8744,Male,45-54,Finland,,INITIAL,2021-11-01,BASIC,2021,43.0
8744,Male,45-54,Finland,,UPGRADE,2022-04-01,PRO,2022,85.0
8745,Male,25-34,Finland,Paid Search,INITIAL,2022-05-01,BASIC,2022,53.0
8746,Female,35-44,Sweden,facebook,INITIAL,2020-02-01,BASIC,2020,33.0
8747,Other,45-54,Denmark,Organic Search,INITIAL,2020-01-01,PRO,2020,65.0
8747,Other,45-54,Denmark,Organic Search,UPGRADE,2021-07-01,MAX,2021,109.0
8748,Female,25-34,Denmark,,INITIAL,2020-08-01,BASIC,2020,33.0
8748,Female,25-34,Denmark,,UPGRADE,2022-01-01,MAX,2022,119.0
8748,Female,25-34,Denmark,,CHURN,2021-03-01,BASIC,2021,43.0
8748,Female,25-34,Denmark,,CHURN,2022-04-01,MAX,2022,119.0
8749,Other,35-44,Norway,Google Ads,INITIAL,2020-04-01,MAX,2020,99.0
8749,Other,35-44,Norway,Google Ads,REDUCTION,2020-07-01,BASIC,2020,33.0
8750,Other,55-65,Finland,,INITIAL,2022-12-01,BASIC,2022,53.0
8751,Other,55-65,Sweden,Bing,INITIAL,2022-12-01,MAX,2022,119.0
8752,Female,35-44,Sweden,,INITIAL,2022-12-01,BASIC,2022,53.0
8753,Female,18-24,Sweden,,INITIAL,2022-09-01,BASIC,2022,53.0
8754,Other,18-24,Norway,,INITIAL,2021-01-01,PRO,2021,75.0
8754,Other,18-24,Norway,,UPGRADE,2022-04-01,MAX,2022,119.0
8755,Other,25-34,Finland,facebook,INITIAL,2021-05-01,MAX,2021,109.0
8756,Other,18-24,Norway,facebook,INITIAL,2022-01-01,BASIC,2022,53.0
8757,Male,18-24,Sweden,,INITIAL,2020-05-01,BASIC,2020,33.0
8757,Male,18-24,Sweden,,UPGRADE,2021-12-01,MAX,2021,109.0
8758,Male,45-54,Finland,,INITIAL,2020-12-01,PRO,2020,65.0
8758,Male,45-54,Finland,,UPGRADE,2021-07-01,MAX,2021,109.0
8758,Male,45-54,Finland,,CHURN,2022-02-01,MAX,2022,119.0
8759,Other,55-65,Sweden,facebook,INITIAL,2020-05-01,BASIC,2020,33.0
8759,Other,55-65,Sweden,facebook,UPGRADE,2022-02-01,MAX,2022,119.0
8759,Other,55-65,Sweden,facebook,CHURN,2021-06-01,BASIC,2021,43.0
8760,Other,55-65,Sweden,,INITIAL,2020-04-01,BASIC,2020,33.0
8761,Female,55-65,Finland,Organic Search,INITIAL,2021-09-01,PRO,2021,75.0
8761,Female,55-65,Finland,Organic Search,UPGRADE,2022-05-01,MAX,2022,119.0
8762,Other,35-44,Sweden,,INITIAL,2020-03-01,PRO,2020,65.0
8762,Other,35-44,Sweden,,UPGRADE,2022-07-01,MAX,2022,119.0
8762,Other,35-44,Sweden,,CHURN,2020-11-01,PRO,2020,65.0
8763,Female,18-24,Sweden,,INITIAL,2021-10-01,PRO,2021,75.0
8763,Female,18-24,Sweden,,UPGRADE,2022-11-01,MAX,2022,119.0
8763,Female,18-24,Sweden,,CHURN,2022-09-01,PRO,2022,85.0
8764,Male,35-44,Sweden,,INITIAL,2022-07-01,PRO,2022,85.0
8765,Other,25-34,Sweden,Google Ads,INITIAL,2021-10-01,MAX,2021,109.0
8766,Female,35-44,Denmark,,INITIAL,2021-10-01,BASIC,2021,43.0
8766,Female,35-44,Denmark,,CHURN,2022-03-01,BASIC,2022,53.0
8767,Female,35-44,Sweden,facebook,INITIAL,2020-08-01,BASIC,2020,33.0
8767,Female,35-44,Sweden,facebook,CHURN,2021-09-01,BASIC,2021,43.0
8768,Other,25-34,Sweden,,INITIAL,2021-02-01,MAX,2021,109.0
8768,Other,25-34,Sweden,,REDUCTION,2022-07-01,PRO,2022,85.0
8769,Male,18-24,Finland,facebook,INITIAL,2021-01-01,BASIC,2021,43.0
8769,Male,18-24,Finland,facebook,CHURN,2021-10-01,BASIC,2021,43.0
8770,Male,25-34,Norway,,INITIAL,2021-09-01,PRO,2021,75.0
8770,Male,25-34,Norway,,REDUCTION,2022-09-01,BASIC,2022,53.0
8771,Other,45-54,Sweden,Organic Search,INITIAL,2022-02-01,MAX,2022,119.0
8772,Other,55-65,Sweden,Organic Search,INITIAL,2022-11-01,PRO,2022,85.0
8773,Other,45-54,Norway,,INITIAL,2020-09-01,PRO,2020,65.0
8773,Other,45-54,Norway,,UPGRADE,2021-04-01,MAX,2021,109.0
8774,Male,35-44,Finland,,INITIAL,2020-11-01,BASIC,2020,33.0
8774,Male,35-44,Finland,,CHURN,2021-10-01,BASIC,2021,43.0
8775,Male,25-34,Sweden,,INITIAL,2021-06-01,BASIC,2021,43.0
8775,Male,25-34,Sweden,,UPGRADE,2021-10-01,PRO,2021,75.0
8775,Male,25-34,Sweden,,CHURN,2021-09-01,BASIC,2021,43.0
8776,Male,45-54,Denmark,Google Ads,INITIAL,2020-09-01,PRO,2020,65.0
8776,Male,45-54,Denmark,Google Ads,REDUCTION,2021-01-01,BASIC,2021,43.0
8777,Other,18-24,Norway,,INITIAL,2021-08-01,BASIC,2021,43.0
8778,Male,45-54,Finland,Google Ads,INITIAL,2021-03-01,PRO,2021,75.0
8778,Male,45-54,Finland,Google Ads,UPGRADE,2021-09-01,MAX,2021,109.0
8778,Male,45-54,Finland,Google Ads,CHURN,2021-09-01,PRO,2021,75.0
8778,Male,45-54,Finland,Google Ads,CHURN,2021-06-01,PRO,2021,75.0
8778,Male,45-54,Finland,Google Ads,CHURN,2022-04-01,MAX,2022,119.0
8779,Female,55-65,Norway,,INITIAL,2022-04-01,BASIC,2022,53.0
8780,Female,35-44,Norway,facebook,INITIAL,2021-05-01,MAX,2021,109.0
8780,Female,35-44,Norway,facebook,REDUCTION,2022-03-01,PRO,2022,85.0
8781,Other,18-24,Norway,Organic Search,INITIAL,2020-02-01,MAX,2020,99.0
8781,Other,18-24,Norway,Organic Search,REDUCTION,2021-10-01,BASIC,2021,43.0
8782,Male,18-24,Norway,Organic Search,INITIAL,2021-06-01,PRO,2021,75.0
8782,Male,18-24,Norway,Organic Search,UPGRADE,2022-08-01,MAX,2022,119.0
8783,Other,18-24,Finland,,INITIAL,2020-03-01,PRO,2020,65.0
8783,Other,18-24,Finland,,UPGRADE,2021-06-01,MAX,2021,109.0
8784,Other,25-34,Denmark,Organic Search,INITIAL,2021-07-01,PRO,2021,75.0
8784,Other,25-34,Denmark,Organic Search,REDUCTION,2022-01-01,BASIC,2022,53.0
8785,Male,35-44,Sweden,TV,INITIAL,2021-05-01,PRO,2021,75.0
8785,Male,35-44,Sweden,TV,UPGRADE,2022-10-01,MAX,2022,119.0
8786,Male,35-44,Finland,TV,INITIAL,2020-03-01,PRO,2020,65.0
8786,Male,35-44,Finland,TV,REDUCTION,2020-11-01,BASIC,2020,33.0
8787,Other,25-34,Finland,facebook,INITIAL,2022-01-01,MAX,2022,119.0
8788,Other,35-44,Sweden,TV,INITIAL,2020-12-01,PRO,2020,65.0
8788,Other,35-44,Sweden,TV,UPGRADE,2021-04-01,MAX,2021,109.0
8789,Female,35-44,Sweden,Organic Search,INITIAL,2022-03-01,PRO,2022,85.0
8790,Female,18-24,Sweden,Organic Search,INITIAL,2021-04-01,BASIC,2021,43.0
8790,Female,18-24,Sweden,Organic Search,CHURN,2022-05-01,BASIC,2022,53.0
8791,Other,18-24,Finland,,INITIAL,2022-07-01,BASIC,2022,53.0
8792,Male,35-44,Norway,facebook,INITIAL,2020-03-01,PRO,2020,65.0
8792,Male,35-44,Norway,facebook,UPGRADE,2022-03-01,MAX,2022,119.0
8793,Female,45-54,Sweden,Organic Search,INITIAL,2022-12-01,PRO,2022,85.0
8794,Male,25-34,Denmark,Paid Search,INITIAL,2020-03-01,BASIC,2020,33.0
8794,Male,25-34,Denmark,Paid Search,UPGRADE,2020-11-01,MAX,2020,99.0
8794,Male,25-34,Denmark,Paid Search,CHURN,2021-11-01,MAX,2021,109.0
8795,Other,18-24,Norway,Paid Search,INITIAL,2021-02-01,PRO,2021,75.0
8795,Other,18-24,Norway,Paid Search,REDUCTION,2022-07-01,BASIC,2022,53.0
8796,Male,45-54,Sweden,Display,INITIAL,2022-11-01,BASIC,2022,53.0
8797,Male,55-65,Sweden,,INITIAL,2021-11-01,BASIC,2021,43.0
8797,Male,55-65,Sweden,,UPGRADE,2022-11-01,MAX,2022,119.0
8797,Male,55-65,Sweden,,CHURN,2022-02-01,BASIC,2022,53.0
8798,Female,18-24,Norway,facebook,INITIAL,2020-03-01,MAX,2020,99.0
8798,Female,18-24,Norway,facebook,REDUCTION,2021-02-01,PRO,2021,75.0
8799,Other,55-65,Sweden,,INITIAL,2021-08-01,MAX,2021,109.0
8799,Other,55-65,Sweden,,REDUCTION,2021-09-01,PRO,2021,75.0
8800,Female,18-24,Norway,,INITIAL,2021-03-01,BASIC,2021,43.0
8801,Other,18-24,Finland,,INITIAL,2022-03-01,MAX,2022,119.0
8802,Other,45-54,Denmark,,INITIAL,2022-11-01,MAX,2022,119.0
8803,Male,25-34,Sweden,Organic Search,INITIAL,2020-12-01,PRO,2020,65.0
8803,Male,25-34,Sweden,Organic Search,REDUCTION,2022-06-01,BASIC,2022,53.0
8804,Other,18-24,Sweden,facebook,INITIAL,2021-09-01,MAX,2021,109.0
8805,Female,45-54,Norway,,INITIAL,2020-04-01,BASIC,2020,33.0
8806,Female,25-34,Finland,,INITIAL,2020-02-01,PRO,2020,65.0
8806,Female,25-34,Finland,,UPGRADE,2021-10-01,MAX,2021,109.0
8806,Female,25-34,Finland,,CHURN,2020-09-01,PRO,2020,65.0
8807,Other,18-24,Finland,Google Ads,INITIAL,2020-06-01,MAX,2020,99.0
8807,Other,18-24,Finland,Google Ads,REDUCTION,2021-09-01,BASIC,2021,43.0
8807,Other,18-24,Finland,Google Ads,CHURN,2022-06-01,BASIC,2022,53.0
8808,Other,35-44,Sweden,Google Ads,INITIAL,2022-08-01,PRO,2022,85.0
8809,Other,55-65,Denmark,,INITIAL,2022-01-01,PRO,2022,85.0
8810,Other,55-65,Sweden,Google Ads,INITIAL,2020-07-01,MAX,2020,99.0
8810,Other,55-65,Sweden,Google Ads,REDUCTION,2021-09-01,BASIC,2021,43.0
8811,Female,18-24,Norway,,INITIAL,2022-07-01,MAX,2022,119.0
8812,Female,55-65,Finland,Google Ads,INITIAL,2021-05-01,BASIC,2021,43.0
8813,Male,25-34,Norway,,INITIAL,2021-02-01,PRO,2021,75.0
8813,Male,25-34,Norway,,REDUCTION,2021-03-01,BASIC,2021,43.0
8814,Male,55-65,Sweden,facebook,INITIAL,2022-04-01,BASIC,2022,53.0
8815,Male,25-34,Norway,facebook,INITIAL,2021-01-01,BASIC,2021,43.0
8816,Other,35-44,Sweden,,INITIAL,2022-09-01,MAX,2022,119.0
8817,Female,25-34,Sweden,,INITIAL,2022-09-01,BASIC,2022,53.0
8818,Other,25-34,Sweden,Google Ads,INITIAL,2020-05-01,PRO,2020,65.0
8818,Other,25-34,Sweden,Google Ads,REDUCTION,2020-07-01,BASIC,2020,33.0
8819,Other,18-24,Finland,,INITIAL,2022-04-01,MAX,2022,119.0
8819,Other,18-24,Finland,,REDUCTION,2022-10-01,BASIC,2022,53.0
8820,Other,35-44,Denmark,,INITIAL,2022-06-01,BASIC,2022,53.0
8821,Male,45-54,Norway,,INITIAL,2021-05-01,PRO,2021,75.0
8821,Male,45-54,Norway,,REDUCTION,2022-02-01,BASIC,2022,53.0
8822,Other,35-44,Norway,Organic Search,INITIAL,2020-01-01,MAX,2020,99.0
8822,Other,35-44,Norway,Organic Search,REDUCTION,2021-02-01,BASIC,2021,43.0
8823,Other,25-34,Finland,,INITIAL,2021-12-01,BASIC,2021,43.0
8824,Female,25-34,Norway,,INITIAL,2020-07-01,PRO,2020,65.0
8824,Female,25-34,Norway,,UPGRADE,2020-12-01,MAX,2020,99.0
8824,Female,25-34,Norway,,CHURN,2020-12-01,PRO,2020,65.0
8825,Female,55-65,Norway,Paid Search,INITIAL,2020-02-01,BASIC,2020,33.0
8825,Female,55-65,Norway,Paid Search,UPGRADE,2020-09-01,MAX,2020,99.0
8825,Female,55-65,Norway,Paid Search,CHURN,2021-02-01,BASIC,2021,43.0
8826,Other,45-54,Norway,,INITIAL,2021-01-01,MAX,2021,109.0
8826,Other,45-54,Norway,,REDUCTION,2021-06-01,PRO,2021,75.0
8827,Male,45-54,Norway,,INITIAL,2021-10-01,PRO,2021,75.0
8827,Male,45-54,Norway,,REDUCTION,2022-07-01,BASIC,2022,53.0
8828,Female,35-44,Norway,Paid Search,INITIAL,2022-01-01,BASIC,2022,53.0
8829,Female,25-34,Finland,,INITIAL,2020-11-01,MAX,2020,99.0
8829,Female,25-34,Finland,,REDUCTION,2020-12-01,PRO,2020,65.0
8830,Other,55-65,Finland,Google Ads,INITIAL,2020-02-01,PRO,2020,65.0
8830,Other,55-65,Finland,Google Ads,UPGRADE,2021-12-01,MAX,2021,109.0
8831,Other,35-44,Sweden,facebook,INITIAL,2021-08-01,BASIC,2021,43.0
8831,Other,35-44,Sweden,facebook,UPGRADE,2022-04-01,MAX,2022,119.0
8831,Other,35-44,Sweden,facebook,CHURN,2022-07-01,MAX,2022,119.0
8832,Other,25-34,Sweden,Paid Search,INITIAL,2020-03-01,MAX,2020,99.0
8832,Other,25-34,Sweden,Paid Search,REDUCTION,2020-12-01,BASIC,2020,33.0
8833,Male,18-24,Finland,,INITIAL,2020-01-01,BASIC,2020,33.0
8834,Other,55-65,Sweden,,INITIAL,2021-02-01,MAX,2021,109.0
8834,Other,55-65,Sweden,,REDUCTION,2022-04-01,BASIC,2022,53.0
8835,Female,55-65,Sweden,Paid Search,INITIAL,2022-06-01,BASIC,2022,53.0
8836,Female,35-44,Sweden,,INITIAL,2021-12-01,BASIC,2021,43.0
8837,Other,35-44,Sweden,TV,INITIAL,2021-11-01,PRO,2021,75.0
8838,Male,18-24,Norway,facebook,INITIAL,2021-04-01,BASIC,2021,43.0
8838,Male,18-24,Norway,facebook,UPGRADE,2021-10-01,MAX,2021,109.0
8839,Other,35-44,Denmark,Organic Search,INITIAL,2020-10-01,BASIC,2020,33.0
8839,Other,35-44,Denmark,Organic Search,UPGRADE,2021-12-01,MAX,2021,109.0
8839,Other,35-44,Denmark,Organic Search,CHURN,2021-10-01,BASIC,2021,43.0
8839,Other,35-44,Denmark,Organic Search,CHURN,2022-07-01,MAX,2022,119.0
8840,Female,55-65,Sweden,TV,INITIAL,2022-09-01,PRO,2022,85.0
8840,Female,55-65,Sweden,TV,REDUCTION,2022-10-01,BASIC,2022,53.0
8841,Other,25-34,Sweden,TV,INITIAL,2020-03-01,MAX,2020,99.0
8841,Other,25-34,Sweden,TV,REDUCTION,2020-08-01,BASIC,2020,33.0
8842,Male,55-65,Denmark,,INITIAL,2021-11-01,PRO,2021,75.0
8842,Male,55-65,Denmark,,REDUCTION,2022-04-01,BASIC,2022,53.0
8843,Male,55-65,Norway,,INITIAL,2022-02-01,PRO,2022,85.0
8843,Male,55-65,Norway,,REDUCTION,2022-11-01,BASIC,2022,53.0
8844,Other,45-54,Denmark,Organic Search,INITIAL,2021-04-01,MAX,2021,109.0
8844,Other,45-54,Denmark,Organic Search,REDUCTION,2021-07-01,BASIC,2021,43.0
8845,Other,18-24,Sweden,,INITIAL,2020-08-01,PRO,2020,65.0
8845,Other,18-24,Sweden,,REDUCTION,2021-08-01,BASIC,2021,43.0
8846,Other,18-24,Sweden,,INITIAL,2021-03-01,BASIC,2021,43.0
8846,Other,18-24,Sweden,,UPGRADE,2022-10-01,MAX,2022,119.0
8847,Male,25-34,Sweden,Organic Search,INITIAL,2020-08-01,PRO,2020,65.0
8847,Male,25-34,Sweden,Organic Search,UPGRADE,2021-08-01,MAX,2021,109.0
8848,Other,35-44,Sweden,Organic Search,INITIAL,2022-02-01,PRO,2022,85.0
8848,Other,35-44,Sweden,Organic Search,UPGRADE,2022-07-01,MAX,2022,119.0
8848,Other,35-44,Sweden,Organic Search,CHURN,2022-05-01,PRO,2022,85.0
8849,Female,45-54,Finland,,INITIAL,2021-11-01,PRO,2021,75.0
8849,Female,45-54,Finland,,UPGRADE,2022-06-01,MAX,2022,119.0
8850,Other,18-24,Sweden,Organic Search,INITIAL,2022-07-01,PRO,2022,85.0
8851,Other,35-44,Norway,,INITIAL,2020-08-01,BASIC,2020,33.0
8851,Other,35-44,Norway,,CHURN,2020-12-01,BASIC,2020,33.0
8852,Other,18-24,Norway,,INITIAL,2022-11-01,BASIC,2022,53.0
8853,Male,55-65,Denmark,Google Ads,INITIAL,2020-01-01,BASIC,2020,33.0
8853,Male,55-65,Denmark,Google Ads,UPGRADE,2020-11-01,MAX,2020,99.0
8854,Male,18-24,Norway,,INITIAL,2022-04-01,PRO,2022,85.0
8855,Male,35-44,Finland,,INITIAL,2022-07-01,PRO,2022,85.0
8855,Male,35-44,Finland,,REDUCTION,2022-09-01,BASIC,2022,53.0
8856,Female,35-44,Sweden,facebook,INITIAL,2021-11-01,MAX,2021,109.0
8856,Female,35-44,Sweden,facebook,REDUCTION,2022-10-01,BASIC,2022,53.0
8857,Other,18-24,Finland,facebook,INITIAL,2020-05-01,BASIC,2020,33.0
8857,Other,18-24,Finland,facebook,UPGRADE,2021-03-01,MAX,2021,109.0
8857,Other,18-24,Finland,facebook,CHURN,2021-02-01,BASIC,2021,43.0
8857,Other,18-24,Finland,facebook,CHURN,2021-07-01,MAX,2021,109.0
8858,Male,55-65,Sweden,Display,INITIAL,2022-10-01,PRO,2022,85.0
8859,Other,45-54,Sweden,,INITIAL,2022-03-01,MAX,2022,119.0
8859,Other,45-54,Sweden,,REDUCTION,2022-06-01,PRO,2022,85.0
8860,Other,45-54,Sweden,TV,INITIAL,2020-07-01,PRO,2020,65.0
8860,Other,45-54,Sweden,TV,UPGRADE,2021-05-01,MAX,2021,109.0
8861,Other,55-65,Sweden,facebook,INITIAL,2022-05-01,BASIC,2022,53.0
8862,Other,25-34,Denmark,Display,INITIAL,2020-01-01,BASIC,2020,33.0
8862,Other,25-34,Denmark,Display,UPGRADE,2022-11-01,PRO,2022,85.0
8863,Male,25-34,Norway,Paid Search,INITIAL,2022-07-01,BASIC,2022,53.0
8864,Other,25-34,Denmark,facebook,INITIAL,2022-01-01,BASIC,2022,53.0
8865,Female,35-44,Denmark,,INITIAL,2022-02-01,PRO,2022,85.0
8865,Female,35-44,Denmark,,UPGRADE,2022-10-01,MAX,2022,119.0
8866,Male,45-54,Norway,Bing,INITIAL,2021-02-01,BASIC,2021,43.0
8867,Male,25-34,Sweden,facebook,INITIAL,2021-11-01,PRO,2021,75.0
8867,Male,25-34,Sweden,facebook,REDUCTION,2022-10-01,BASIC,2022,53.0
8868,Other,35-44,Sweden,Paid Search,INITIAL,2022-08-01,PRO,2022,85.0
8869,Male,18-24,Norway,,INITIAL,2020-07-01,PRO,2020,65.0
8869,Male,18-24,Norway,,REDUCTION,2021-12-01,BASIC,2021,43.0
8870,Other,55-65,Norway,Organic Search,INITIAL,2021-05-01,PRO,2021,75.0
8870,Other,55-65,Norway,Organic Search,REDUCTION,2022-03-01,BASIC,2022,53.0
8871,Other,25-34,Denmark,facebook,INITIAL,2021-03-01,MAX,2021,109.0
8871,Other,25-34,Denmark,facebook,REDUCTION,2021-12-01,BASIC,2021,43.0
8872,Other,18-24,Sweden,,INITIAL,2022-07-01,PRO,2022,85.0
8873,Male,45-54,Norway,TV,INITIAL,2020-12-01,BASIC,2020,33.0
8873,Male,45-54,Norway,TV,UPGRADE,2021-04-01,MAX,2021,109.0
8874,Female,55-65,Denmark,facebook,INITIAL,2022-06-01,PRO,2022,85.0
8875,Male,45-54,Sweden,Organic Search,INITIAL,2022-09-01,PRO,2022,85.0
8876,Male,25-34,Norway,facebook,INITIAL,2021-12-01,PRO,2021,75.0
8876,Male,25-34,Norway,facebook,REDUCTION,2022-01-01,BASIC,2022,53.0
8877,Other,18-24,Denmark,,INITIAL,2022-03-01,MAX,2022,119.0
8877,Other,18-24,Denmark,,REDUCTION,2022-06-01,BASIC,2022,53.0
8878,Female,18-24,Finland,Google Ads,INITIAL,2022-05-01,BASIC,2022,53.0
8879,Female,45-54,Denmark,Google Ads,INITIAL,2021-07-01,MAX,2021,109.0
8879,Female,45-54,Denmark,Google Ads,REDUCTION,2022-08-01,PRO,2022,85.0
8880,Other,35-44,Sweden,,INITIAL,2020-12-01,MAX,2020,99.0
8880,Other,35-44,Sweden,,REDUCTION,2021-01-01,BASIC,2021,43.0
8881,Other,18-24,Sweden,,INITIAL,2021-12-01,MAX,2021,109.0
8882,Male,18-24,Denmark,facebook,INITIAL,2020-03-01,BASIC,2020,33.0
8882,Male,18-24,Denmark,facebook,UPGRADE,2022-07-01,MAX,2022,119.0
8882,Male,18-24,Denmark,facebook,CHURN,2020-10-01,BASIC,2020,33.0
8883,Other,18-24,Sweden,Paid Search,INITIAL,2020-04-01,MAX,2020,99.0
8883,Other,18-24,Sweden,Paid Search,REDUCTION,2020-05-01,PRO,2020,65.0
8883,Other,18-24,Sweden,Paid Search,CHURN,2021-06-01,PRO,2021,75.0
8884,Other,45-54,Denmark,facebook,INITIAL,2020-07-01,MAX,2020,99.0
8884,Other,45-54,Denmark,facebook,REDUCTION,2021-11-01,PRO,2021,75.0
8885,Other,18-24,Denmark,facebook,INITIAL,2021-12-01,BASIC,2021,43.0
8886,Male,35-44,Sweden,Organic Search,INITIAL,2022-10-01,BASIC,2022,53.0
8887,Female,25-34,Finland,,INITIAL,2020-01-01,BASIC,2020,33.0
8887,Female,25-34,Finland,,UPGRADE,2021-08-01,MAX,2021,109.0
8887,Female,25-34,Finland,,CHURN,2020-07-01,BASIC,2020,33.0
8888,Other,18-24,Denmark,Organic Search,INITIAL,2021-12-01,PRO,2021,75.0
8888,Other,18-24,Denmark,Organic Search,REDUCTION,2022-05-01,BASIC,2022,53.0
8889,Female,55-65,Finland,,INITIAL,2021-02-01,PRO,2021,75.0
8889,Female,55-65,Finland,,UPGRADE,2022-11-01,MAX,2022,119.0
8890,Female,55-65,Sweden,Google Ads,INITIAL,2022-01-01,BASIC,2022,53.0
8890,Female,55-65,Sweden,Google Ads,UPGRADE,2022-04-01,MAX,2022,119.0
8890,Female,55-65,Sweden,Google Ads,CHURN,2022-07-01,MAX,2022,119.0
8891,Female,18-24,Norway,Google Ads,INITIAL,2020-02-01,BASIC,2020,33.0
8891,Female,18-24,Norway,Google Ads,UPGRADE,2020-07-01,PRO,2020,65.0
8892,Other,18-24,Sweden,,INITIAL,2021-05-01,MAX,2021,109.0
8892,Other,18-24,Sweden,,REDUCTION,2022-04-01,PRO,2022,85.0
8893,Other,55-65,Sweden,Paid Search,INITIAL,2021-03-01,PRO,2021,75.0
8893,Other,55-65,Sweden,Paid Search,REDUCTION,2021-06-01,BASIC,2021,43.0
